,STATE,VE_TOTAL,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,DAY_WEEK,ROUTE,MAN_COLL,RELJCT1,RELJCT2,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER,FATALS,DRUNK_DR,HARM_EV_RED,HR_RANGE
27590,53,2,0,0,0,2,2,2,3,6,0,2,0,1,4,1,1,0,1,2
27591,53,1,0,1,1,1,1,4,6,0,0,4,0,1,1,1,1,0,3,4
27592,53,3,0,1,1,7,7,1,1,0,0,1,0,1,2,1,1,0,3,1
27593,53,1,0,0,0,3,3,1,4,0,0,1,0,4,2,1,1,0,5,1
27594,53,1,0,0,0,1,1,5,2,0,0,1,0,4,1,1,1,1,6,4
27595,53,1,0,0,0,1,1,2,1,0,0,1,0,4,2,1,1,0,6,1
27596,53,2,0,0,0,3,3,1,1,2,0,1,0,1,2,1,1,1,1,1
27597,53,1,0,0,0,1,1,7,3,0,0,1,0,4,1,2,1,0,1,5
27598,53,1,0,0,0,1,1,6,4,0,0,1,0,4,2,10,1,1,0,1
27599,53,4,2,0,0,2,2,7,6,6,0,2,0,1,3,1,1,0,1,1
27600,53,1,0,0,0,1,1,4,1,0,0,1,0,3,1,1,1,0,0,4
27601,53,2,0,0,0,2,2,7,4,7,0,1,0,1,1,1,1,0,1,4
27602,53,1,0,0,0,1,1,2,3,0,0,1,0,4,2,1,1,1,0,6
27603,53,1,0,0,0,1,1,1,3,0,0,1,0,4,1,1,1,0,6,4
27604,53,1,0,1,1,1,1,5,3,0,0,1,0,1,3,1,1,0,3,1
27605,53,1,0,1,1,1,1,6,6,0,0,1,0,1,2,10,1,0,3,6
27606,53,3,0,0,0,3,3,6,4,2,0,1,0,1,1,1,1,1,1,5
27607,53,1,0,0,0,1,1,5,4,0,0,3,0,4,2,1,1,1,6,6
27608,53,2,0,0,0,2,2,6,3,6,0,1,0,2,1,1,1,0,1,2
27609,53,1,0,0,0,1,1,1,3,0,0,1,0,4,1,1,1,1,5,2
27610,53,1,0,1,1,1,1,1,4,0,0,8,0,1,4,1,1,0,3,2
27611,53,2,0,0,0,5,5,5,3,2,0,1,0,1,4,1,2,0,1,2
27612,53,1,0,4,4,2,2,4,4,0,0,1,0,4,1,1,2,0,5,4
27613,53,2,0,0,0,3,3,6,3,2,0,1,0,1,2,1,2,1,1,1
27614,53,1,0,0,0,1,1,6,4,0,0,1,0,4,2,1,1,1,6,6
27615,53,2,0,0,0,3,3,3,3,8,0,1,0,1,1,1,1,0,1,4
27616,53,1,0,0,0,1,1,4,4,0,0,1,0,4,2,1,1,1,5,6
27617,53,2,0,0,0,5,5,5,4,6,0,1,0,1,1,1,1,0,1,5
27618,53,1,0,0,0,1,1,1,1,0,1,5,0,4,3,1,1,1,5,1
27619,53,2,0,0,0,5,5,1,4,2,0,1,0,1,1,1,1,0,1,3
27620,53,2,0,0,0,2,2,1,4,0,0,1,0,1,1,1,1,0,0,4
27621,53,2,0,0,0,2,2,4,1,2,1,20,0,1,1,1,1,0,1,3
27622,53,2,0,0,0,2,2,5,1,1,0,1,0,1,1,1,1,0,1,2
27623,53,1,0,1,1,1,1,7,3,0,0,1,0,1,3,1,1,0,3,6
27624,53,1,0,0,0,1,1,2,4,0,0,3,0,4,2,1,1,1,6,6
27625,53,1,0,1,1,1,1,7,4,0,0,2,0,1,2,2,1,0,3,5
27626,53,1,0,0,0,1,1,1,3,0,0,1,0,4,2,5,1,1,5,1
27627,53,3,0,0,0,5,5,5,2,2,0,1,0,1,1,1,1,0,1,3
27628,53,1,0,1,1,1,1,5,6,0,0,2,0,1,1,1,1,0,3,5
27629,53,2,0,0,0,2,2,3,3,2,0,1,0,1,2,10,1,1,1,2
27630,53,1,0,0,0,3,3,2,6,0,0,1,1,1,1,10,3,0,6,3
27631,53,1,0,1,1,1,1,1,2,0,0,1,0,1,2,2,1,1,3,1
27632,53,1,0,1,1,1,1,4,1,0,1,2,0,1,1,1,1,0,3,5
27633,53,1,0,0,0,1,1,7,6,0,0,3,0,4,3,1,1,0,6,1
27634,53,2,0,0,0,2,2,3,2,2,0,1,0,1,2,2,1,0,1,6
27635,53,2,0,0,0,2,2,1,1,0,0,1,0,4,2,1,1,0,6,6
27636,53,1,0,0,0,1,1,6,6,0,0,1,0,4,3,1,1,1,0,1
27637,53,1,0,1,1,1,1,5,2,0,0,3,0,1,1,1,1,0,3,3
27638,53,2,0,0,0,6,6,7,3,2,0,1,0,1,5,1,4,1,1,6
27639,53,2,0,0,0,5,5,6,4,6,0,1,0,1,5,1,1,1,1,6
27640,53,1,0,0,0,1,1,7,4,0,0,1,0,4,2,1,1,0,0,1
27641,53,2,0,0,0,10,10,3,4,6,0,2,0,1,4,1,1,1,1,2
27642,53,1,0,0,0,2,2,3,3,0,0,3,0,4,1,1,1,0,5,3
27643,53,2,0,0,0,5,5,4,3,2,0,1,0,1,1,1,2,0,1,4
27644,53,2,0,0,0,3,3,2,6,6,0,2,0,1,1,2,1,0,1,3
27645,53,2,1,1,2,4,5,5,1,0,0,1,0,1,1,1,1,0,3,4
27646,53,1,0,0,0,1,1,6,2,0,0,1,0,4,1,1,1,1,6,5
27647,53,2,0,0,0,3,3,7,2,6,0,2,0,1,1,1,1,0,1,5
27648,53,1,0,0,0,1,1,1,4,0,0,1,0,4,1,1,1,0,6,2
27649,53,1,0,0,0,1,1,6,4,0,0,1,0,4,2,1,1,1,5,1
27650,53,2,0,0,0,3,3,5,2,6,0,2,0,1,1,1,1,0,1,4
27651,53,1,0,1,1,2,2,7,6,0,0,2,0,1,3,1,1,1,3,6
27652,53,2,0,0,0,2,2,5,6,6,0,2,0,1,1,1,1,0,1,5
27653,53,5,4,0,0,1,1,3,6,0,0,1,0,4,3,1,1,1,5,1
27654,53,1,0,0,0,1,1,2,6,0,0,1,0,4,1,1,1,0,5,5
27655,53,2,0,0,0,3,3,1,6,6,0,2,0,1,1,1,1,1,1,5
27656,53,1,0,0,0,2,2,4,4,0,0,1,0,4,1,1,1,0,6,2
27657,53,1,0,0,0,1,1,2,4,0,0,1,0,4,1,1,1,0,0,5
27658,53,2,0,0,0,6,6,1,4,6,0,2,0,1,3,1,1,0,1,1
27659,53,1,0,0,0,2,2,2,4,0,0,1,0,4,5,1,1,1,5,6
27660,53,1,0,0,0,4,4,4,4,0,0,1,0,4,1,1,1,0,6,4
27661,53,1,0,1,1,1,1,4,6,0,0,3,0,1,1,1,1,0,3,5
27662,53,1,0,0,0,1,1,6,3,0,0,1,0,4,1,1,1,0,6,4
27663,53,3,0,0,0,4,4,6,3,1,0,8,1,1,5,1,1,1,1,6
27664,53,2,0,0,0,2,2,6,4,1,0,1,0,1,2,1,1,1,1,6
27665,53,2,0,0,0,3,3,7,1,1,0,1,0,1,4,1,1,0,1,2
27666,53,4,0,0,0,12,12,7,1,1,0,1,0,1,1,1,1,0,1,3
27667,53,1,0,1,1,1,1,7,4,0,0,1,0,1,2,1,1,0,3,1
27668,53,2,0,0,0,2,2,7,4,6,0,2,0,1,4,1,1,0,1,2
27669,53,1,0,0,0,1,1,1,4,0,0,1,0,4,2,1,1,1,6,1
27670,53,1,0,0,0,1,1,1,4,0,0,3,0,4,2,1,1,1,6,1
27671,53,1,0,0,0,1,1,1,4,0,0,3,0,4,1,1,1,0,6,3
27672,53,1,0,0,0,2,2,2,4,0,0,1,0,4,1,1,1,0,6,5
27673,53,1,0,0,0,1,1,4,3,0,0,1,0,3,1,1,1,0,6,3
27674,53,1,0,0,0,1,1,6,4,0,0,1,0,4,1,10,1,0,6,4
27675,53,1,0,0,0,1,1,6,6,0,0,3,0,4,1,1,1,0,6,2
27676,53,2,0,0,0,4,4,7,2,2,0,1,0,1,2,1,2,2,1,6
27677,53,1,0,1,1,1,1,4,1,0,0,1,0,1,1,1,1,0,3,3
27678,53,1,0,1,1,1,1,4,6,0,0,3,0,4,1,1,1,1,3,5
27679,53,1,0,0,0,2,2,3,3,0,0,1,0,4,1,1,2,0,0,5
27680,53,1,0,0,0,1,1,5,4,0,0,3,0,4,1,1,1,1,5,6
27681,53,1,0,0,0,1,1,6,6,0,0,1,0,4,1,1,1,0,0,3
27682,53,2,0,0,0,10,10,2,3,2,0,1,0,1,2,10,3,1,1,6
27683,53,1,0,0,0,2,2,4,4,0,0,1,0,4,2,1,2,1,5,1
27684,53,1,0,1,1,1,1,7,6,0,0,1,0,1,3,1,1,0,3,6
27685,53,1,0,0,0,1,1,7,4,0,0,1,0,4,1,1,1,1,0,4
27686,53,1,0,0,0,1,1,1,1,0,0,1,0,4,3,1,1,1,5,6
27687,53,1,0,0,0,1,1,1,4,0,0,1,0,4,1,1,1,0,6,4
27688,53,3,0,0,0,5,5,2,3,6,0,1,0,1,1,1,1,0,1,5
27689,53,1,0,0,0,1,1,3,4,0,0,1,0,4,2,1,1,1,0,6
27690,53,2,0,0,0,5,5,6,4,2,0,2,0,1,3,1,1,0,1,6
27691,53,1,0,0,0,1,1,6,1,0,0,1,0,3,3,2,1,0,6,1
27692,53,1,0,1,1,2,2,4,6,0,0,3,0,1,1,1,1,0,3,5
27693,53,1,0,1,1,1,1,6,6,0,0,3,0,1,1,1,1,0,3,3
27694,53,2,0,0,0,2,2,3,1,7,0,20,0,1,1,1,1,0,1,4
27695,53,2,0,0,0,5,5,4,2,2,0,1,0,1,1,1,4,0,1,5
27696,53,2,0,0,0,2,2,6,6,2,0,3,0,1,1,1,1,0,1,2
27697,53,2,0,0,0,2,2,4,1,1,0,1,0,1,5,1,1,0,1,6
27698,53,2,0,0,0,2,2,4,6,6,0,2,0,1,1,1,1,1,1,5
27699,53,2,0,0,0,3,3,4,4,6,0,8,0,1,1,1,1,0,1,4
27700,53,1,0,0,0,1,1,5,3,0,0,1,0,4,1,1,1,1,6,4
27701,53,1,0,1,1,1,1,6,6,0,0,2,0,1,1,1,1,0,3,3
27702,53,2,0,0,0,5,5,1,3,6,0,2,0,1,2,1,2,1,1,1
27703,53,4,3,2,2,2,2,3,2,0,0,1,0,4,1,1,1,0,3,3
27704,53,1,0,0,0,1,1,5,4,0,0,1,0,4,1,1,1,0,5,5
27705,53,1,0,0,0,4,4,5,1,0,0,1,0,1,1,1,1,0,0,4
27706,53,2,0,0,0,2,2,5,4,2,0,1,0,1,1,1,1,0,1,4
27707,53,1,0,0,0,1,1,1,3,0,0,5,0,4,1,1,1,1,5,4
27708,53,4,0,0,0,4,4,2,1,1,0,1,0,1,1,2,1,0,1,4
27709,53,1,0,1,1,1,1,6,6,0,0,1,0,1,3,1,1,0,3,6
27710,53,1,0,0,0,1,1,4,3,0,0,1,0,4,2,1,1,0,5,2
27711,53,2,0,0,0,2,2,3,1,6,0,1,0,1,3,1,1,0,1,6
27712,53,1,0,0,0,1,1,7,3,0,0,1,0,1,1,1,1,0,0,2
27713,53,2,0,0,0,2,2,7,3,2,0,1,0,1,1,1,1,2,1,5
27714,53,2,0,0,0,3,3,7,4,2,0,1,0,1,1,1,1,0,1,3
27715,53,2,0,0,0,6,6,1,3,2,0,2,0,1,2,1,1,2,1,1
27716,53,1,0,0,0,1,1,1,6,0,0,1,0,3,3,1,1,1,5,6
27717,53,2,1,0,0,2,2,1,4,0,0,1,0,5,2,1,1,1,1,6
27718,53,1,0,1,1,1,1,2,6,0,0,3,0,1,3,1,1,0,3,6
27719,53,2,0,1,1,2,2,2,6,0,0,1,0,1,1,1,1,0,3,4
27720,53,2,0,0,0,2,2,2,1,6,1,2,0,1,1,1,1,0,1,3
27721,53,1,0,0,0,1,1,4,4,0,0,1,0,4,1,1,1,1,6,5
27722,53,4,0,0,0,9,9,4,6,6,0,2,0,1,1,1,2,0,1,3
27723,53,2,0,0,0,3,3,5,3,2,0,1,0,1,1,1,1,1,1,5
27724,53,1,0,0,0,1,1,5,2,0,0,1,0,1,1,1,1,0,0,5
27725,53,1,0,0,0,1,1,6,1,0,0,1,0,3,1,1,1,1,5,5
27726,53,1,0,0,0,1,1,6,6,0,0,3,0,4,3,10,1,1,5,1
27727,53,1,0,1,1,1,1,6,4,0,0,8,0,1,1,1,1,0,3,5
27728,53,1,0,0,0,1,1,7,4,0,0,1,0,4,1,1,1,1,6,5
27729,53,2,1,1,2,1,2,7,1,0,0,1,0,2,1,10,1,0,1,4
27730,53,1,0,1,1,6,6,7,6,0,0,3,0,1,3,1,1,0,3,6
27731,53,1,0,0,0,1,1,1,4,0,0,1,0,1,4,1,1,0,4,2
27732,53,2,0,0,0,2,2,3,6,6,0,2,0,1,1,1,1,0,1,4
27733,53,2,0,0,0,2,2,3,2,6,0,2,0,1,1,1,1,0,1,4
27734,53,2,0,0,0,3,3,4,2,2,0,1,0,1,1,1,1,0,1,4
27735,53,2,0,0,0,5,5,4,6,8,0,1,0,1,3,1,1,1,1,6
27736,53,1,0,0,0,2,2,6,6,0,0,1,0,4,3,1,1,1,5,1
27737,53,1,0,0,0,1,1,1,3,0,0,1,0,4,1,1,1,0,5,5
27738,53,1,0,0,0,1,1,1,3,0,0,1,0,4,1,1,1,0,0,2
27739,53,1,0,0,0,2,2,1,4,0,0,1,0,4,1,1,1,0,5,5
27740,53,1,0,0,0,1,1,2,6,0,0,1,0,4,2,1,1,1,5,1
27741,53,2,0,0,0,3,3,7,6,6,0,4,0,1,1,1,1,0,1,5
27742,53,2,0,0,0,3,3,1,4,2,0,1,0,1,3,1,1,1,1,6
27743,53,1,0,1,1,1,1,3,3,0,0,1,0,2,3,1,1,1,3,1
27744,53,1,0,1,1,1,1,3,6,0,0,1,0,1,3,1,1,0,3,6
27745,53,1,0,1,1,5,5,3,4,0,0,1,0,1,1,1,1,0,3,4
27746,53,1,0,0,0,1,1,4,4,0,0,1,0,1,2,1,1,0,2,6
27747,53,1,0,0,0,1,1,1,4,0,0,1,0,4,1,1,1,0,0,4
27748,53,2,0,0,0,2,2,4,6,6,0,8,0,1,1,1,1,0,1,3
27749,53,2,0,0,0,3,3,4,6,6,0,8,0,1,1,1,1,0,1,4
27750,53,3,0,0,0,4,4,5,1,6,0,1,0,1,1,1,1,0,1,4
27751,53,2,0,0,0,2,2,6,6,6,0,8,0,1,1,10,1,0,1,5
27752,53,1,0,0,0,1,1,6,6,0,0,1,0,4,1,10,1,1,1,5
27753,53,2,0,0,0,3,3,7,6,0,0,1,0,1,1,2,1,0,6,3
27754,53,2,0,0,0,3,3,1,4,6,0,8,0,1,3,10,1,0,1,6
27755,53,2,0,0,0,2,2,2,3,6,0,2,0,1,4,1,1,0,1,2
27756,53,1,0,1,1,3,3,3,4,0,0,1,0,1,1,1,1,0,3,2
27757,53,2,0,0,0,3,3,3,3,6,0,2,0,1,1,1,1,0,1,3
27758,53,1,0,1,1,1,1,6,6,0,0,1,0,1,3,2,1,0,3,1
27759,53,2,0,0,0,2,2,4,6,2,0,1,0,1,3,1,1,0,1,6
27760,53,1,0,0,0,1,1,7,4,0,0,1,0,4,1,1,1,0,0,3
27761,53,2,0,0,0,6,6,2,3,6,0,2,0,1,1,1,1,0,1,4
27762,53,1,0,0,0,2,2,3,4,0,0,1,0,1,1,1,1,0,0,4
27763,53,2,0,0,0,2,2,6,6,6,0,2,0,1,1,1,1,1,1,5
27764,53,2,0,0,0,3,3,7,3,2,0,1,0,1,1,10,1,0,1,4
27765,53,2,0,0,0,8,8,7,3,6,0,2,0,1,1,1,3,0,1,4
27766,53,1,0,0,0,1,1,7,4,0,0,1,0,4,2,10,1,1,6,1
27767,53,2,0,0,0,2,2,7,4,2,0,1,0,1,2,1,1,0,1,6
27768,53,1,0,1,1,1,1,7,3,0,0,1,0,4,1,2,1,0,3,5
27769,53,1,0,0,0,1,1,1,4,0,0,1,0,4,2,1,1,1,1,1
27770,53,1,0,0,0,1,1,2,4,0,0,1,0,4,1,1,1,0,6,4
27771,53,1,0,0,0,1,1,2,3,0,0,3,0,4,3,1,1,0,6,6
27772,53,1,0,1,1,1,1,3,3,0,0,2,0,1,4,10,1,0,3,2
27773,53,1,0,0,0,1,1,3,3,0,0,1,0,4,1,1,1,0,6,5
27774,53,1,0,0,0,1,1,4,1,0,0,1,1,4,2,1,1,1,6,1
27775,53,1,0,0,0,5,5,4,3,0,0,1,0,4,1,1,1,0,0,3
27776,53,2,0,0,0,4,4,3,4,6,0,2,0,1,5,1,2,0,1,5
27777,53,1,0,0,0,1,1,4,4,0,0,1,0,4,1,1,1,1,0,5
27778,53,1,0,1,1,1,1,4,6,0,0,2,0,1,1,1,1,0,3,3
27779,53,1,0,1,1,1,1,4,3,0,0,3,0,1,1,1,1,0,3,5
27780,53,4,0,0,0,5,5,5,1,2,0,1,0,1,1,1,1,0,1,4
27781,53,2,0,0,0,3,3,5,3,2,0,1,0,1,1,1,1,0,1,4
27782,53,2,0,0,0,3,3,5,4,6,0,2,0,1,1,1,1,0,1,4
27783,53,2,0,0,0,2,2,6,3,6,0,1,0,1,2,1,1,1,1,6
27784,53,2,0,0,0,3,3,5,3,7,0,1,0,1,3,1,1,0,1,6
27785,53,2,0,0,0,3,3,6,6,6,0,2,0,1,1,1,1,0,1,5
27786,53,1,0,1,1,0,0,6,4,0,0,4,0,1,1,1,1,0,3,4
27787,53,2,0,0,0,4,4,7,3,2,0,1,0,1,2,1,4,1,1,2
27788,53,2,0,0,0,2,2,7,4,2,0,1,0,1,1,1,1,1,1,5
27789,53,1,0,0,0,1,1,7,4,0,0,1,0,4,5,1,1,1,6,5
27790,53,2,0,0,0,2,2,2,6,6,0,4,0,1,1,1,1,0,1,3
27791,53,1,0,1,1,1,1,1,6,0,0,1,0,1,3,10,1,0,3,1
27792,53,1,0,0,0,1,1,1,4,0,0,3,0,4,1,1,1,1,6,3
27793,53,1,0,0,0,1,1,1,2,0,0,1,0,4,1,1,1,1,1,5
27794,53,1,0,0,0,2,2,1,6,0,0,1,0,4,2,10,1,1,0,2
27795,53,2,0,0,0,2,2,1,3,1,0,3,0,1,3,1,1,1,1,1
27796,53,2,0,0,0,4,4,3,4,6,0,2,0,1,1,1,1,1,1,5
27797,53,2,0,0,0,2,2,4,6,2,0,1,0,1,1,1,1,0,1,4
27798,53,1,0,0,0,3,3,4,6,0,0,1,0,4,3,2,1,1,6,6
27799,53,1,0,1,1,1,1,4,6,0,0,2,0,1,1,1,1,0,3,4
27800,53,1,0,1,1,1,1,4,6,0,0,3,0,1,3,2,1,0,3,6
27801,53,2,1,0,0,1,1,4,6,0,0,1,0,4,1,1,1,0,5,4
27802,53,3,0,0,0,4,4,7,2,6,0,1,0,1,1,1,1,1,1,5
27803,53,2,0,0,0,3,3,1,1,2,1,5,0,1,3,2,1,0,1,6
27804,53,1,0,0,0,1,1,1,6,0,0,1,0,1,3,1,1,0,0,1
27805,53,1,0,0,0,1,1,3,6,0,0,2,1,1,1,1,1,0,6,3
27806,53,1,0,0,0,1,1,3,6,0,0,1,0,4,3,1,1,0,0,6
27807,53,3,0,0,0,6,6,2,2,1,0,1,0,1,1,1,2,0,1,3
27808,53,3,1,0,0,2,2,6,2,1,0,3,0,1,1,1,1,0,1,3
27809,53,2,0,0,0,2,2,3,3,2,0,1,0,1,1,1,1,0,1,4
27810,53,2,0,0,0,4,4,4,3,6,0,1,0,1,1,1,1,0,1,4
27811,53,1,0,0,0,1,1,4,3,0,1,19,0,3,3,1,1,1,6,5
27812,53,1,0,0,0,1,1,4,6,0,0,8,0,4,3,1,1,1,5,5
27813,53,2,0,0,0,2,2,5,2,6,0,2,0,1,1,1,1,0,1,5
27814,53,2,0,0,0,2,2,6,3,2,0,1,0,1,1,10,1,0,1,3
27815,53,1,0,1,1,1,1,6,1,0,0,1,0,1,2,10,1,0,3,5
27816,53,1,0,0,0,2,2,6,1,0,0,1,0,4,2,1,1,0,0,2
27817,53,1,0,0,0,1,1,7,2,0,0,1,0,4,2,10,1,1,6,1
27818,53,1,0,0,0,1,1,2,3,0,0,1,0,4,1,1,1,0,5,3
27819,53,2,0,0,0,2,2,2,6,2,0,1,0,1,1,1,1,0,1,3
27820,53,2,0,0,0,2,2,3,1,1,0,1,0,1,3,1,1,0,1,2
27821,53,2,0,0,0,4,4,3,3,1,0,3,0,1,1,1,1,0,1,4
27822,53,2,0,2,2,2,2,3,6,6,0,2,0,1,1,1,1,0,1,3
27823,53,1,0,0,0,1,1,4,4,0,0,1,0,4,1,1,1,0,6,4
27824,53,1,0,0,0,1,1,6,6,0,0,1,0,4,1,1,1,1,5,5
27825,53,1,0,0,0,2,2,7,1,0,1,5,0,4,1,1,1,1,6,4
27826,53,2,0,0,0,6,6,1,3,2,0,1,0,1,2,1,2,1,1,1
27827,53,1,0,0,0,1,1,1,6,0,0,3,0,4,3,1,1,1,6,2
27828,53,5,0,0,0,6,6,2,1,7,0,1,0,1,1,1,1,0,1,4
27829,53,5,0,0,0,5,5,3,1,2,0,1,0,1,3,1,1,1,1,2
27830,53,1,0,1,1,1,1,3,4,0,0,1,0,2,3,1,1,0,3,5
27831,53,3,0,0,0,5,5,4,3,2,0,1,0,1,1,2,2,0,1,4
27832,53,1,0,0,0,1,1,4,4,0,0,1,0,1,2,2,1,0,0,2
27833,53,1,0,1,1,1,1,4,6,0,0,4,0,1,1,2,1,0,3,4
27834,53,1,0,0,0,1,1,6,1,0,0,1,0,4,1,1,1,0,6,3
27835,53,2,0,0,0,3,3,7,3,6,0,2,0,1,2,1,1,0,1,2
27836,53,2,0,0,0,2,2,1,1,2,0,1,0,1,2,1,1,2,1,1
27837,53,2,0,0,0,4,4,1,4,6,0,2,0,1,1,1,1,0,1,5
27838,53,1,0,0,0,3,3,2,1,0,0,1,0,4,2,1,1,0,0,5
27839,53,2,0,0,0,3,3,2,6,6,0,2,0,1,1,1,1,0,1,4
27840,53,2,0,0,0,2,2,4,6,0,0,1,0,3,3,1,1,0,5,5
27841,53,2,0,0,0,2,2,4,3,6,0,2,0,1,1,1,1,0,1,3
27842,53,1,0,1,1,1,1,4,4,0,0,1,0,1,1,1,1,0,3,4
27843,53,2,0,0,0,2,2,5,3,6,0,8,0,1,1,1,1,0,1,3
27844,53,1,0,0,0,1,1,6,3,0,1,5,0,4,3,1,1,1,6,1
27845,53,1,0,0,0,1,1,7,3,0,0,1,0,4,1,10,1,0,6,4
27846,53,1,0,0,0,2,2,2,4,0,0,1,0,4,1,1,1,0,0,4
27847,53,2,0,0,0,4,4,7,3,6,0,1,0,1,2,2,1,0,1,6
27848,53,1,0,0,0,1,1,7,4,0,0,3,0,4,1,10,1,0,6,4
27849,53,1,0,0,0,1,1,2,3,0,0,1,0,4,1,2,1,0,0,5
27850,53,2,0,0,0,3,3,6,1,1,0,1,0,1,1,1,2,0,1,4
27851,53,2,0,0,0,5,5,6,3,6,0,2,0,1,3,1,1,1,1,6
27852,53,1,0,0,0,1,1,1,2,0,0,1,0,3,2,2,1,1,6,1
27853,53,1,0,1,1,1,1,5,6,0,0,2,0,1,3,1,1,1,3,5
27854,53,2,0,0,0,4,4,7,3,6,1,2,0,1,1,1,1,0,1,4
27855,53,2,0,0,0,4,4,2,4,6,0,1,0,1,1,2,1,0,1,4
27856,53,2,0,0,0,4,4,3,3,6,1,5,0,1,1,1,1,0,1,3
27857,53,2,0,0,0,2,2,4,4,0,0,1,0,4,2,1,1,2,6,1
27858,53,2,0,0,0,2,2,5,3,7,0,1,0,1,2,10,1,0,1,6
27859,53,2,0,0,0,5,5,6,6,6,0,2,0,1,1,2,1,0,1,3
27860,53,1,0,0,0,1,1,7,4,0,0,1,0,4,1,2,1,0,0,4
27861,53,1,0,0,0,1,1,7,4,0,0,1,0,4,1,2,1,0,1,3
27862,53,2,0,0,0,4,4,1,4,6,0,2,0,1,3,10,1,1,1,1
27863,53,3,0,0,0,4,4,2,6,0,0,1,0,1,3,1,1,0,0,6
27864,53,4,0,0,0,8,8,3,3,1,0,1,0,1,5,1,1,0,1,5
27865,53,1,0,1,1,2,2,3,6,0,0,3,0,1,3,1,1,1,3,5
27866,53,2,0,0,0,2,2,5,3,2,0,1,0,1,2,1,1,1,1,1
27867,53,1,0,0,0,1,1,5,1,0,0,1,0,3,2,10,1,1,0,5
27868,53,2,0,0,0,5,5,6,4,6,0,2,0,1,1,1,1,0,1,4
27869,53,2,0,0,0,3,3,7,3,2,0,1,0,1,2,1,1,1,1,6
27870,53,1,0,1,1,1,1,7,4,0,0,1,0,1,2,2,1,0,3,5
27871,53,5,0,0,0,9,9,7,3,1,0,3,0,1,3,1,1,0,1,6
27872,53,1,0,0,0,2,2,2,4,0,0,1,0,1,2,2,1,0,6,1
27873,53,1,0,0,0,2,2,2,1,0,0,1,0,4,1,1,1,0,5,4
27874,53,1,0,1,1,1,1,2,2,0,0,1,0,1,2,1,1,0,3,5
27875,53,2,0,0,0,6,6,2,6,1,0,1,0,1,1,10,1,0,1,5
27876,53,1,0,0,0,1,1,2,1,0,0,1,0,4,1,2,1,0,6,3
27877,53,2,0,0,0,2,2,3,4,6,0,1,0,1,1,1,1,0,1,3
27878,53,2,0,0,0,3,3,3,4,6,0,1,0,1,1,10,1,0,1,3
27879,53,2,0,0,0,2,2,4,1,6,0,1,0,1,4,10,1,0,1,2
27880,53,1,0,0,0,2,2,4,6,0,0,1,0,4,3,1,1,1,0,6
27881,53,1,0,0,0,2,2,5,6,0,0,1,0,4,1,10,2,1,6,3
27882,53,1,0,0,0,5,5,5,2,0,0,1,0,4,3,2,1,0,1,6
27883,53,1,0,1,1,1,1,5,3,0,0,1,0,1,3,2,1,0,3,6
27884,53,2,0,0,0,3,3,6,4,2,0,2,0,1,1,2,1,0,1,4
27885,53,2,0,0,0,2,2,6,6,2,0,1,0,1,1,1,1,0,1,4
27886,53,1,0,0,0,2,2,1,2,0,0,1,0,4,2,1,1,1,6,1
27887,53,1,0,1,1,1,1,2,6,0,0,2,0,1,3,2,1,0,3,5
27888,53,1,0,0,0,1,1,3,3,0,0,1,0,1,2,6,1,0,6,5
27889,53,1,0,0,0,1,1,3,4,0,0,1,0,1,1,6,1,0,6,4
27890,53,4,3,0,0,2,2,4,6,0,0,1,0,5,2,2,1,0,1,6
27891,53,4,0,0,0,4,4,5,3,1,0,1,0,1,3,2,1,1,1,2
27892,53,1,0,0,0,2,2,4,6,0,0,1,0,3,3,1,1,1,6,1
27893,53,1,0,1,1,1,1,7,4,0,0,1,0,1,2,1,1,0,3,6
27894,53,1,0,1,1,1,1,6,4,0,0,1,0,1,2,10,1,0,3,2
27895,53,1,0,0,0,1,1,6,6,0,0,1,0,4,3,2,1,1,5,6
27896,53,1,0,1,1,1,1,5,3,0,0,3,0,1,3,1,1,1,3,5
27897,53,1,0,1,1,1,1,5,3,0,0,2,0,1,3,1,1,1,3,5
27898,53,2,0,0,0,5,5,6,2,6,0,1,0,1,2,1,1,0,1,5
27899,53,2,0,0,0,2,2,1,3,2,0,1,0,1,1,1,1,0,1,4
27900,53,1,0,0,0,1,1,3,6,0,0,1,0,4,1,4,1,0,0,4
27901,53,3,0,0,0,3,3,4,4,6,0,2,0,1,1,1,1,0,1,4
27902,53,2,1,0,0,1,1,6,4,0,0,1,0,7,1,1,1,0,1,3
27903,53,1,0,1,1,5,5,7,1,0,0,1,0,1,3,1,1,0,3,6
27904,53,3,0,0,0,3,3,4,3,6,0,1,0,1,2,1,1,0,1,2
27905,53,1,0,0,0,2,2,7,4,0,0,1,0,4,1,1,1,0,0,3
27906,53,1,0,1,1,1,1,2,1,0,0,1,0,1,3,2,1,0,3,5
27907,53,1,0,1,1,1,1,3,6,0,0,3,0,1,3,2,1,0,3,6
27908,53,1,0,1,1,1,1,3,6,0,0,2,0,1,3,2,1,0,3,5
27909,53,1,0,1,1,2,2,4,1,0,0,1,0,2,2,3,1,0,3,5
27910,53,1,0,0,0,1,1,4,4,0,0,1,0,4,3,2,1,1,5,6
27911,53,2,0,0,0,3,3,5,3,6,0,1,0,2,1,3,1,0,1,3
